caption,sentence
表3.2.2热轧钢筋、冷轧带肋钢筋及预应力筋的最大力总延伸率限值（%）,3.2.2热轧钢筋、余热处理钢筋、冷轧带肋钢筋及预应力筋的最大力总延伸率限值不应小于表3.2.2的规定。
