caption,sentence
表3.1.8结构混凝土中水溶性氯离子最大含量,3.1.8结构混凝土中水溶性氯离子最大含量不应超过表3.1.8的规定值。计算水溶性氯离子最大含量时，辅助胶凝材料的量不应大于硅酸盐水泥的量。
