caption,sentence
表12.2.2 厂房整体抗滑稳定结构系数,12.2.2 在设计地震作用下厂房的整体抗滑稳定可按抗剪断强度或抗剪强度公式计算，其厂房整体抗滑稳定结构系数不应小于表12.2.2的规定。
