caption,sentence
表 8.2.6-2 按简化毕肖普法计算整体抗滑(或边坡)稳定安全系数的允许值,按简化毕肖普圆弧滑动法计算的整体抗滑稳定安全系数或边坡稳定安全系数均应大于表 8.2.6-2规定的允许值。
