caption,sentence
表7.3.9-1刚性屋盖单层厂房排架柱、露天吊车柱和栈桥柱的计算长度,2刚性屋盖单层厂房排架柱、露天吊车柱和栈桥柱，其计算长度1可按表7.3.9-1采用。
