caption,sentence
表6.3.9 抗剪断摩擦系数值、抗剪断粘结力值,6.3.9 挡土墙基底面与岩石地基之间的抗剪断摩擦系数值和抗剪断粘结力值可根据室内岩石抗剪断试验成果，并参照类似工程实践经验及表 6.3.9 所列数值选用。
