caption,sentence
表6.6.2-1钢筋混凝土管片外观质量缺陷等级划分,4钢筋混凝土管片外观质量不应有严重缺陷；当出现一般缺陷时，应采取技术措施进行处理，管片外观质量缺陷等级划分应符合表6.6.2-1的规定。
