caption,sentence
表11.2.1基础约束区混凝土基础容许温差单位：℃,11.2.1 基础约束区混凝土28d龄期的极限拉伸值不低于0.85×10-4、基岩和混凝土弹性模量相近、短间歇均匀上升浇筑时，基础约束区混凝土的基础容许温差应按表11.2.1的规定确定。
